P9A-1,P9A-8,720
P8A-1,P13A-6,718
P3B-10,P8A-1,717
P6A-8,P8A-1,716
P7A-5,P8A-1,716
P2B-11,P8A-1,715
P8A-1,P8A-4,714
P1A-3,P8A-1,713
P2A-3,P8A-1,713
P8A-1,P10A-7,713
P4A-1,P5A-1,712
P5A-2,P8A-1,712
P8A-1,P11B-17,712
P1B-13,P8A-1,710
P4A-7,P9A-1,710
P5A-1,P9B-10,710
P3B-11,P5A-1,708
P7A-5,P9A-1,707
P8A-1,P9B-11,707
P3B-12,P8A-1,706
P6A-2,P8A-1,705
P4B-16,P8A-1,704
P8A-1,P9A-8,704
P8A-1,P8A-8,703
P5A-6,P8A-1,702
P7A-2,P8A-1,702
P4A-6,P9A-1,701
P7A-4,P8A-1,701
P5A-1,P8B-9,700
P1A-8,P5A-1,699
P8A-1,P10A-5,699
P8A-1,P10B-12,699
P5A-1,P7B-10,698
P8A-1,P11A-6,698
P8A-1,P8B-11,697
P7B-15,P8A-1,696
P8A-1,P15A-6,696
P5A-1,P12B-9,695
P7A-7,P8A-1,695
P8A-1,P8A-3,694
P8A-1,P11B-9,694
P4A-8,P8A-1,693
P6A-6,P8A-1,693
P8A-1,P12A-4,692
P8A-1,P14A-8,691
P3A-1,P9A-1,690
P7B-16,P8A-1,690
P4B-13,P8A-1,689
P7B-9,P8A-1,689
P8A-1,P11A-3,689
P5A-1,P11A-5,688
P5A-1,P12A-7,688
P8A-1,P11A-5,688
P5A-4,P8A-1,687
P8A-1,P12A-5,687
P8A-1,P15A-4,687
P8A-1,P9A-6,686
P2A-8,P8A-1,685
P5B-13,P8A-1,685
P5B-17,P8A-1,685
P6A-5,P8A-1,685
P8A-1,P8B-15,685
P5A-1,P9B-17,684
P8A-1,P15A-3,684
P8A-1,P9A-7,683
P1B-10,P8A-1,682
P5A-1,P10A-3,682
P8A-1,P11B-13,682
P5A-1,P6B-16,681
P5A-7,P8A-1,681
P6B-12,P8A-1,681
P8A-1,P11A-2,680
P3B-14,P8A-1,679
P8A-1,P13A-5,679
P1B-11,P8A-1,678
P5B-15,P8A-1,678
P1A-5,P8A-1,677
P4B-17,P8A-1,677
P5A-1,P10B-17,675
P8A-1,P12B-17,675
P2A-2,P5A-1,674
P2A-8,P5A-1,674
P2B-10,P8A-1,674
P2B-15,P8A-1,674
P4A-2,P5A-1,674
P5A-1,P5A-6,673
P1A-7,P8A-1,672
P3B-16,P8A-1,671
P8A-1,P11B-11,671
P8A-1,P12B-16,671
P8A-1,P15A-5,671
P3A-1,P5A-1,670
P3A-7,P8A-1,670
P4A-4,P8A-1,670
P5B-11,P8A-1,670
P8A-1,P12B-12,670
P1A-6,P8A-1,669
P8A-1,P14A-2,669
P3A-6,P8A-1,667
P6B-16,P8A-1,667
P3B-11,P8A-1,666
P5A-8,P8A-1,666
P2A-7,P8A-1,665
P5A-1,P9A-2,665
P5B-12,P8A-1,665
P8A-1,P8B-13,665
P8A-1,P11A-4,665
P5A-1,P5A-7,664
P5A-1,P6B-17,664
P8A-1,P13A-4,664
P8A-1,P14A-7,664
P5A-1,P8A-3,663
P1B-15,P8A-1,662
P3B-17,P8A-1,662
P6B-15,P8A-1,662
P3A-7,P5A-1,661
P5A-1,P10B-9,661
P8A-1,P8B-10,661
P9A-1,P12A-8,660
P2B-17,P8A-1,659
P4B-15,P5A-1,659
P5A-1,P10A-2,659
P5A-1,P12B-10,659
P5A-1,P14A-1,659
P8A-1,P12A-6,659
P4B-9,P5A-1,658
P5A-1,P11A-8,658
P5A-1,P8A-6,657
P5A-1,P14A-2,657
P5A-3,P8A-1,657
P8A-1,P10A-8,657
P3B-10,P5A-1,656
P5A-1,P6B-13,656
P5A-1,P15A-5,656
P8A-1,P12B-15,656
P2B-13,P5A-1,655
P5A-1,P6A-5,655
P5A-1,P8B-11,655
P5A-1,P9A-3,655
P4A-6,P8A-1,654
P5A-1,P7B-17,654
P8A-1,P11B-15,654
P2B-13,P8A-1,653
P5A-1,P12A-4,653
P5A-1,P15A-3,653
P8A-1,P9A-5,653
P8A-1,P10B-10,653
P8A-1,P13A-3,653
P2A-4,P8A-1,652
P3A-8,P8A-1,652
P5A-1,P6A-6,652
P8A-1,P10B-13,652
P8A-1,P14A-3,652
P5A-1,P7A-6,651
P5A-1,P9B-9,651
P1A-2,P5A-1,650
P4B-10,P5A-1,650
P8A-1,P12B-13,650
P8A-1,P15A-8,650
P1A-3,P5A-1,649
P1B-11,P5A-1,649
P5A-1,P8A-5,649
P5A-1,P10B-10,649
P5A-1,P13A-2,649
P8A-1,P12A-7,649
P9A-1,P10A-1,649
P5A-1,P5B-16,648
P8A-1,P11A-7,648
P1A-7,P5A-1,647
P1B-10,P5A-1,647
P5A-1,P5B-13,647
P5A-1,P6B-14,647
P8A-1,P12B-14,647
P8A-1,P13A-7,647
P8A-1,P14A-6,647
P1A-4,P8A-1,646
P2B-12,P8A-1,646
P8A-1,P9A-3,646
P8A-1,P8A-2,645
P8A-1,P12B-11,645
P5A-1,P12A-6,644
P5A-1,P13A-4,644
P1A-1,P8A-1,643
P1B-16,P9A-1,643
P3A-4,P8A-1,643
P1B-12,P5A-1,642
P2B-11,P5A-1,642
P2B-16,P8A-1,641
P5A-1,P6A-7,641
P5A-1,P14A-3,641
P5B-16,P8A-1,641
P8A-1,P15A-1,641
P9A-1,P12B-9,641
P5A-1,P5A-8,640
P5A-1,P6A-8,640
P5A-1,P11B-16,640
P8A-1,P9B-10,639
P1B-15,P5A-1,638
P2B-9,P8A-1,638
P5A-1,P7B-14,638
P5A-1,P8B-15,638
P5A-1,P11B-9,638
P5A-1,P12B-12,638
P8A-1,P10B-15,638
P1A-4,P5A-1,637
P2A-4,P5A-1,637
P3B-13,P8A-1,637
P8A-1,P11B-12,637
P5A-1,P5B-14,636
P5A-1,P5B-15,636
P5A-1,P8A-8,635
P5A-1,P11B-14,635
P5A-1,P11B-15,635
P8A-1,P9B-15,635
P8A-1,P10A-4,635
P4A-8,P5A-1,634
P5A-1,P9A-7,634
P8A-1,P10B-11,634
P8A-1,P14A-4,634
P3B-15,P5A-1,633
P7A-6,P8A-1,633
P7B-14,P8A-1,633
P1B-12,P8A-1,632
P4A-3,P8A-1,632
P4B-14,P5A-1,632
P8A-1,P10B-17,632
P1B-17,P5A-1,631
P8A-1,P11A-8,631
P5A-1,P6B-9,630
P5A-1,P10B-12,630
P5A-1,P14A-4,630
P8A-1,P12B-10,630
P1A-2,P8A-1,629
P5A-1,P9A-4,628
P5A-1,P14A-8,628
P2B-17,P5A-1,627
P5A-1,P12A-8,627
P5A-1,P6B-12,626
P5A-1,P11A-2,625
P8A-1,P8B-16,625
P8A-1,P12A-8,625
P9A-1,P11A-2,625
P4B-9,P8A-1,624
P5A-1,P8B-12,624
P5A-1,P10B-14,624
P5A-1,P14A-6,624
P8A-1,P9A-2,624
P1B-14,P5A-1,623
P2A-3,P5A-1,623
P5A-1,P11A-7,623
P6A-7,P8A-1,623
P1B-16,P8A-1,622
P3B-13,P5A-1,622
P4B-12,P8A-1,622
P5A-1,P8B-17,622
P6A-3,P8A-1,622
P1B-17,P8A-1,621
P4A-6,P5A-1,621
P4B-11,P8A-1,621
P5A-1,P7B-16,621
P5A-1,P12B-11,621
P7A-8,P8A-1,621
P8A-1,P8B-12,621
P1B-9,P8A-1,620
P5A-1,P6B-10,620
P8A-1,P9B-16,620
P5A-1,P13A-7,619
P5A-1,P15A-2,619
P8A-1,P8A-7,619
P8A-1,P9B-14,619
P8A-1,P13A-8,619
P3A-2,P8A-1,618
P5A-1,P7B-13,618
P5A-1,P12B-13,618
P8A-1,P8A-5,618
P8A-1,P9A-4,618
P8A-1,P11B-14,618
P5A-1,P11A-3,617
P5A-1,P12B-16,617
P5A-1,P13A-1,616
P4B-14,P8A-1,615
P5A-1,P9A-5,615
P3A-5,P5A-1,614
P5A-1,P8A-7,614
P2A-5,P5A-1,613
P2B-16,P5A-1,613
P4A-5,P5A-1,613
P5A-1,P6B-15,613
P5A-1,P6A-4,612
P5A-1,P9B-14,612
P5A-1,P10B-13,612
P3A-3,P8A-1,611
P5A-1,P11B-12,611
P5B-14,P8A-1,611
P7B-12,P8A-1,611
P2B-12,P5A-1,610
P5A-1,P6A-3,610
P5A-1,P10A-7,610
P5A-1,P15A-1,610
P7B-9,P9A-1,610
P1B-9,P5A-1,609
P2B-14,P8A-1,609
P3A-3,P5A-1,609
P7B-11,P8A-1,609
P8A-1,P15A-2,609
P2A-6,P5A-1,608
P5A-1,P6A-2,608
P8A-1,P10B-14,608
P8A-1,P15A-7,608
P1A-6,P5A-1,607
P3A-2,P5A-1,607
P5A-1,P9B-16,607
P8A-1,P10B-16,607
P8A-1,P11B-16,607
P4B-10,P8A-1,606
P5A-1,P14A-7,606
P5A-1,P12B-17,605
P3B-16,P5A-1,604
P5A-1,P9A-6,603
P5A-1,P12A-5,603
P4B-12,P5A-1,602
P5A-1,P7B-15,602
P5A-1,P8B-13,602
P5A-1,P8B-14,602
P5A-1,P8B-16,602
P5A-1,P10A-5,602
P5A-1,P11B-13,601
P5A-1,P13A-5,601
P4B-13,P5A-1,600
P5A-1,P15A-7,600
P4B-16,P5A-1,599
P5A-1,P7A-8,598
P5A-1,P8A-2,598
P5A-1,P9B-11,598
P5A-1,P7A-3,597
P5A-1,P7A-5,597
P5A-1,P15A-8,597
P5B-9,P8A-1,597
P2B-15,P5A-1,596
P5A-1,P5A-3,595
P5A-1,P8B-10,595
P5A-1,P12B-15,595
P5A-1,P10A-6,594
P6B-14,P8A-1,594
P3B-17,P5A-1,593
P8A-6,P9A-1,593
P1A-8,P9A-1,592
P4A-4,P5A-1,592
P5A-1,P7A-2,592
P3A-6,P5A-1,591
P6B-11,P9A-1,591
P3B-9,P5A-1,590
P5A-1,P7B-12,590
P4B-11,P5A-1,589
P5A-1,P5A-4,589
P5A-1,P5B-10,589
P5A-1,P10B-15,589
P5A-1,P10B-11,588
P5A-1,P14A-5,588
P5B-14,P9A-1,588
P8B-16,P9A-1,588
P5A-1,P10A-8,587
P5A-1,P12A-2,587
P5A-1,P15A-6,587
P5B-10,P9A-1,587
P5A-8,P9A-1,586
P7B-10,P9A-1,586
P9A-1,P10A-6,586
P3A-4,P5A-1,585
P3A-8,P5A-1,585
P5A-1,P11B-17,584
P5A-1,P13A-3,584
P9A-1,P9A-3,584
P5A-1,P6B-11,583
P9A-1,P11B-10,583
P9A-1,P13A-1,583
P1A-1,P5A-1,582
P5A-1,P11A-6,582
P4A-3,P5A-1,581
P1B-13,P5A-1,580
P1B-13,P9A-1,580
P2B-14,P5A-1,580
P5A-1,P10B-16,580
P5A-5,P8A-1,580
P8A-1,P12A-3,580
P5A-1,P13A-6,579
P6B-13,P9A-1,579
P8A-1,P14A-5,579
P8A-7,P9A-1,579
P3A-4,P9A-1,576
P5A-1,P12A-3,576
P5A-1,P9B-15,575
P5A-1,P12B-14,575
P8B-14,P9A-1,575
P9A-1,P9B-9,575
P3B-9,P8A-1,574
P8B-9,P9A-1,574
P9A-1,P10B-15,573
P5A-1,P5A-2,572
P5A-1,P5B-17,572
P8A-1,P8B-17,572
P4B-10,P9A-1,571
P3B-12,P5A-1,570
P9A-1,P11A-8,568
P5A-1,P9B-13,567
P6B-15,P9A-1,567
P9A-1,P11A-3,567
P1B-12,P9A-1,566
P2B-9,P5A-1,566
P5A-1,P7A-4,566
P5A-1,P9A-8,566
P1A-3,P9A-1,565
P2A-7,P5A-1,565
P5A-1,P5B-11,565
P5A-1,P10A-4,565
P5B-9,P9A-1,565
P5A-1,P5B-12,564
P5A-1,P11B-10,564
P6A-5,P9A-1,564
P8A-3,P9A-1,564
P8B-12,P9A-1,564
P9A-1,P11B-15,564
P2A-2,P9A-1,563
P9A-1,P12B-10,563
P3B-14,P5A-1,562
P5A-1,P5A-5,562
P5A-1,P11A-1,562
P5B-16,P9A-1,562
P9A-1,P10A-7,562
P5A-1,P15A-4,561
P4A-7,P5A-1,560
P5A-1,P11B-11,560
P7B-14,P9A-1,560
P5A-1,P9B-12,558
P1A-5,P5A-1,557
P1B-16,P5A-1,557
P5A-1,P7B-9,557
P6B-16,P9A-1,557
P9A-1,P11B-14,557
P3A-2,P9A-1,556
P5A-1,P7A-7,555
